MatchID,BatterID,DismissalID,DismissalText,BowlerID,FielderID
5777975,11111116,4,b O Klaus,11399615.0,
5777975,11190911,2,c & b O Klaus,11399615.0,11399615.0
5777975,11190934,2,c T Staal b H Overdijk,11399616.0,11399629.0
5777975,11393693,2,c  ?  b C Floyd,11862290.0,11901541.0
5777975,11394587,2,c,11901541.0,11194179.0
5777975,11394588,4,b C Floyd,11862290.0,
5777975,11394589,1,no,,
5777975,11394591,5,st L Lagas b O Klaus,11399615.0,11194179.0
5777975,11394592,3,lbw  b C Floyd,11862290.0,
5777975,11394599,4,b O Klaus,11399615.0,
5777975,11400079,3,lbw  b H Overdijk,11399616.0,
5777975,-102,1,no,,
5777975,-101,1,no,,
5777975,11391641,2,c C Knoll b A Zaidi,11394591.0,11190911.0
5777975,11399613,6,ro (S Potdar),,11394592.0
5777975,11399620,2,c R Ramesh Babu b D Arya,11394589.0,11190934.0
5777975,11399629,2,c R Ramesh Babu b C Knoll,11190911.0,11190934.0
5777976,11111292,3,lbw  b Y Usman,11192212.0,
5777977,11111179,2,c PP Borren b L Hartsink,11193579.0,11193724.0
5777977,11111188,2,c V Singh b A Abid,11193647.0,11193669.0
5777977,11111199,2,c BN Cooper b A Raja,11399939.0,11193661.0
5777977,11111217,2,c PP Borren b A Raja,11399939.0,11193724.0
5777977,11191510,1,no,,
5777977,11191513,2,c  ?  b L Turmaine,11399930.0,
5777977,11191518,6,ro,,
5777977,11191530,4,b L Hartsink,11193579.0,
5777977,11191537,3,lbw  b A Raja,11399939.0,
5777977,11403872,7,hw  b L Hartsink,11193579.0,
5777977,11403873,5,st M Lees b A Raja,11399939.0,11399940.0
5777977,11193566,3,lbw  b W Masood,11191530.0,
5777977,11399934,3,lbw  b F Hoseinbaks,11111188.0,
5777977,11399940,1,no,,
5777977,11862138,1,no,,
5777979,11112670,2,c,11407027.0,
5777979,11193244,2,c,,
5777979,11193259,2,c,,
5777979,11193340,6,ro,,
5777979,11383372,2,c,,
5777979,11383375,4,b,,
5777979,11383379,1,no,,
5777979,11383380,4,b,11407027.0,
5777979,11383383,4,b,,
5777979,-108,2,c C Rutgers b J Schoonheim,11383382.0,11383380.0
5777979,-106,2,c M Forget b P Seelaar,11383383.0,11383375.0
5777979,-105,2,c M Forget b P Seelaar,11383383.0,11383375.0
5777979,-104,2,c Sv Wingerden b A Jain,11383378.0,11193340.0
5777979,-103,3,lbw  b J Schoonheim,11383382.0,
5777979,-102,3,lbw  b A Jain,11383378.0,
5777979,-101,1,no,,
5777979,11193383,1,no,,
5777980,11116111,2,c MA Raza b D Arya,11394589.0,11190891.0
5777980,11193361,1,no,,
5777980,11193370,2,c MA Raza b S Kothari,11394599.0,11190891.0
5777980,11193380,3,lbw  b MA Raza,11190891.0,
5777980,11193415,2,c C Burnett b S Potdar,11394592.0,11394587.0
5777980,11193420,2,c & b S Kothari,11394599.0,11394599.0
5777980,11193534,4,b MA Raza,11190891.0,
5777980,11392356,1,no,,
5777980,11111120,6,ro,,
5777980,11111131,2,c B Leede de b S Mulder,11392358.0,11193420.0
5777980,11190891,4,b S Mulder,11392358.0,
5777980,11190911,4,b S Mulder,11392358.0,
5777980,11190934,2,c B Leede de b S Mulder,11392358.0,11193420.0
5777980,11394587,2,c A Ahmad b P Boissevain,11193361.0,11392368.0
5777980,11394588,6,ro,,
5777980,11394592,1,no,,
5777980,11394599,2,c S Leede de b S Mulder,11392358.0,11193418.0
5777980,11400079,4,b,11407027.0,
5777981,-101,3,lbw  b T Ahmad,11111217.0,
5777981,11194179,2,c AF Hoseinbaks b T Ahmad,11111217.0,11403873.0
5777981,11391641,2,c S Ravichandran b W Masood,11191530.0,11111199.0
5777981,11399610,4,b W Masood,11191530.0,
5777981,11399613,2,c FF Hoseinbaks b T Ahmad,11111217.0,11191519.0
5777981,11399615,1,no,,
5777981,11399616,4,b T Ahmad,11111217.0,
5777981,11399618,2,c W Masood b M Hans,11403872.0,11191530.0
5777981,11399620,2,c S Ravichandran b T Ahmad,11111217.0,11111199.0
5777981,11399625,2,c S Ravichandran b T Ahmad,11111217.0,11111199.0
5777981,11862290,2,c AF Hoseinbaks b V Baldewpersad Tewarie,11111179.0,11403873.0
5777981,-102,2,c C Floyd b O Klaus,11399615.0,11862290.0
5777981,11111179,3,lbw  b R Bijloos,11399610.0,
5777981,11111199,4,b H Overdijk,11399616.0,
5777981,11111217,1,no,,
5777981,11191519,2,c O Klaus b H Overdijk,11399616.0,11399615.0
5777981,11191530,2,c R Bijloos b O Klaus,11399615.0,11399610.0
5777981,11191537,6,ro,,
5777981,11191547,4,b O Klaus,11399615.0,
5777981,11403872,4,b H Overdijk,11399616.0,
5777981,11403873,6,ro,,
5777981,11403879,2,c C Floyd b O Klaus,11399615.0,11862290.0
5777982,11111539,2,c J Schoonheim b T Moorman,11383379.0,11383382.0
5777982,11111548,2,c Td Kok b J Schoonheim,11383382.0,11193244.0
5777982,11111556,1,no,,
5777982,11111565,4,b T Moorman,11383379.0,
5777982,11382384,1,no,,
5777982,11112667,1,no,,
5777982,11112670,2,c A Raza b J Snoep,11290496.0,11111539.0
5777982,11193244,2,c A Raza b J Snoep,11290496.0,11111539.0
5777982,11193340,2,c M Hoornweg b N Ibrahimkhil,11111559.0,11382384.0
5777982,11383372,4,b M Bukhari,11396783.0,
5777982,11383378,4,b N Ibrahimkhil,11111559.0,
5777982,11383379,2,c M Hoornweg b M Singh,11111557.0,11382384.0
5777982,11383382,4,b N Ibrahimkhil,11111559.0,
5777982,11383383,2,c A Raza b J Snoep,11290496.0,11111539.0
5777982,11383386,2,c J Snoep b M Singh,11111557.0,11290496.0
5777983,11192177,1,no,,
5777983,11192195,2,c N Etman b Rv Troost,11191715.0,11382040.0
5777983,11192213,2,c N Etman b GG Kroesen,11382048.0,11382040.0
5777983,11192222,2,c GG Kroesen b N Etman,11382040.0,11382048.0
5777983,11192223,2,c L Ingram b N Etman,11382040.0,11191642.0
5777983,11394543,1,no,,
5777983,11394555,2,c T Heggelman b N Etman,11382040.0,11382043.0
5777983,11191600,2,c & b S Zulfiqar,11192213.0,11192213.0
5777983,11191642,7,hw  b A Nidamanuru,11394543.0,
5777983,11191715,2,c M Bajwa b S Zulfiqar,11394555.0,11403909.0
5777983,11191716,5,st M Bajwa b S Tariq,11192210.0,11403909.0
5777983,11381929,2,c A Nidamanuru b M Hussain,11192176.0,11394543.0
5777983,11382040,2,c S Zulfiqar b S Zulfiqar,11192213.0,11394555.0
5777983,11382043,2,c A Nidamanuru b M Hussain,11192176.0,11394543.0
5777983,11382047,3,lbw  b M Hussain,11192176.0,
5777983,11382048,1,no,,
5777983,11382051,3,lbw  b S Tariq,11192210.0,
5777983,11382052,4,b S Tariq,11192210.0,
5777984,11122226,2,c S Geenevasen b W Coster,11111292.0,11111295.0
5777984,11193566,4,b,,
5777984,11193661,2,c F Vink b S Vink,11404054.0,11404044.0
5777984,11193669,6,ro,,
5777984,11193724,4,b A Ahmed,11194454.0,
5777984,11399930,2,c N Singh b R Mason,11404050.0,11404052.0
5777984,11399933,1,no,,
5777984,11399935,2,c S Geenevasen b A Ahmed,11194454.0,11111295.0
5777984,11399939,1,no,,
5777984,11399940,6,ro,,
5777984,-101,4,b,,
5777984,11111292,4,b A Raja,11399939.0,
5777984,11111295,1,no,,
5777984,11194440,2,c Q Gunning b L Turmaine,11399930.0,11399933.0
5777984,11194454,2,c BN Cooper b A Raja,11399939.0,11193661.0
5777984,11404044,2,c BN Cooper b L Turmaine,11399930.0,11193661.0
5777984,11404046,2,c M Lees b Q Gunning,11399933.0,11399940.0
5777984,11404047,2,c BN Cooper b L Turmaine,11399930.0,11193661.0
5777984,11404050,4,b,,
5777984,11404052,2,c Q Gunning b BN Cooper,11193661.0,11399933.0
5777984,11404054,2,c  ?  b L Turmaine,11399930.0,
5777985,11111659,1,no,,
5777985,11193361,2,c P Trijzelaar b MN Ahmad,11391641.0,11194246.0
5777985,11193370,6,ro,,
5777985,11193383,2,c F Vecchi b C Floyd,11862290.0,11399620.0
5777985,11193415,2,c B Gorlee b C Floyd,11862290.0,11399613.0
5777985,11193420,2,c T Staal b MN Ahmad,11391641.0,11399629.0
5777985,11193471,6,ro,,
5777985,11193534,2,c  ?  b J Overdijk,11194215.0,
5777985,11392356,2,c P Trijzelaar b D Crowley,11399612.0,11194246.0
5777985,11392358,4,b MN Ahmad,11391641.0,
5777985,11392368,2,c F Vecchi b MN Ahmad,11391641.0,11399620.0
5777985,11194215,4,b A Ahmad,11392368.0,
5777985,11194246,1,no,,
5777985,11391641,4,b,11407027.0,
5777985,11399612,3,lbw  b S Mulder,11392358.0,
5777985,11399613,4,b B Leede de,11193420.0,
5777985,11399620,4,b B Leede de,11193420.0,
5777985,11399629,2,c P Boissevain b A Ahmad,11392368.0,11193361.0
5777985,11862290,2,c,11407027.0,11392358.0
5777986,11111131,2,c F Iqbal b M Hoornweg,11382384.0,11111548.0
5777986,11190891,4,b M Hoornweg,11382384.0,
5777986,11190934,2,c J Snoep b M Singh,11111557.0,11290496.0
5777986,11393693,1,no,,
5777986,11394587,2,c U Saleem b M Hoornweg,11382384.0,11111566.0
5777986,11394588,4,b F Iqbal,11111548.0,
5777986,11394592,1,no,,
5777986,11111546,2,c & b M Vliet van,11111136.0,11111136.0
5777986,11111548,4,b M Vliet van,11111136.0,
5777986,11111556,2,c A Alangara Napoleon b M Vliet van,11111136.0,11111116.0
5777986,11111557,2,c C Burnett b C McInerney,11394588.0,11394587.0
5777986,11111559,4,b A Alangara Napoleon,11111116.0,
5777986,11111561,4,b C McInerney,11394588.0,
5777986,11111565,4,b M Vliet van,11111136.0,
5777986,11111566,4,b A Alangara Napoleon,11111116.0,
5777986,11290496,1,no,,
5777986,11382384,2,c C Knoll b C McInerney,11394588.0,11190911.0
5777986,11396783,3,lbw  b C McInerney,11394588.0,
5777987,11191600,1,no,,
5777987,11191642,2,c  ?  b Q Gunning,11399933.0,11901541.0
5777987,11191715,2,c & b PP Borren,11193724.0,11193724.0
5777987,11381929,2,c BN Cooper b A Raja,11399939.0,11193661.0
5777987,11382040,2,c Q Gunning b A Raja,11399939.0,11399933.0
5777987,11382044,4,b Q Gunning,11399933.0,
5777987,11382047,2,c E Szwarczynski b PP Borren,11193724.0,11193656.0
5777987,11382048,2,c PP Borren b Q Gunning,11399933.0,11193724.0
5777987,11382051,2,c E Szwarczynski b Q Gunning,11399933.0,11193656.0
5777987,11382053,2,c BN Cooper b L Turmaine,11399930.0,11193661.0
5777987,11394546,2,c Q Gunning b V Singh,11193669.0,11399933.0
5777987,-102,1,no,,
5777987,-101,3,lbw  b L Ingram,11191642.0,
5777987,11193566,2,c M Schewe b GG Kroesen,11382048.0,11382051.0
5777987,11193656,2,c J Kroesen b U Baker,11191600.0,11381929.0
5777987,11193661,2,c LA Kroesen b L Ingram,11191642.0,11382047.0
5777987,11193669,4,b,11192158.0,
5777987,11193724,4,b,11192158.0,
5777987,11399930,2,c R Heinsbroek b L Ingram,11191642.0,11382044.0
5777987,11399933,6,"ro (L Ingram,J Kroesen)",11381929.0,11191642.0
5777987,11399939,6,ro (L Ingram),,11191642.0
5777987,11862138,3,lbw,11192158.0,
5777988,11111292,1,no,,
5777988,11404046,2,c S Ravichandran b T Ahmad,11111217.0,11111199.0
5777988,11404050,1,no,,
5777988,11111188,2,c N Singh b W Coster,11111292.0,11404052.0
5777988,11111194,3,lbw  b W Coster,11111292.0,
5777988,11111199,2,c B Boddendijk b S Geenevasen,11111295.0,11404047.0
5777988,11111217,4,b W Coster,11111292.0,
5777988,11191513,3,lbw  b Jd Mey,11194440.0,
5777988,11191527,1,no,,
5777988,11191530,2,c T Visee b W Coster,11111292.0,11404046.0
5777988,11191537,2,c B Boddendijk b F Vink,11404044.0,11404047.0
5777988,11191547,4,b Jd Mey,11194440.0,
5777988,11403872,2,c B Boddendijk b F Vink,11404044.0,11404047.0
5777988,11403873,2,c R Mason b W Coster,11111292.0,11404050.0
5777989,11112670,2,c A Nidamanuru b S Zulfiqar,11394555.0,11394543.0
5777989,11193244,2,c S Myburgh b S Tariq,11192210.0,11192195.0
5777989,11193340,1,no,,
5777989,11383372,4,b S Tariq,11192210.0,
5777989,11383378,2,c M Bajwa b S Zulfiqar,11394555.0,11403909.0
5777989,11383380,3,lbw  b A Nidamanuru,11394543.0,
5777989,11383382,2,c M Hussain b S Tariq,11192210.0,11192176.0
5777989,11383383,1,no,,
5777989,11192195,1,no,,
5777989,11192212,4,b J Schoonheim,11383382.0,
5777989,11192213,4,b R Malik,11112670.0,
5777989,11192222,2,c P Seelaar b J Schoonheim,11383382.0,11383383.0
5777989,11192223,2,c & b A Jain,11383378.0,11383378.0
5777989,11394555,1,no,,
5777990,-101,2,c P Jain b V Singh,11193669.0,11399931.0
5777990,11194179,1,no,,
5777990,11399612,2,c V Singh b D Dasgupta,11193566.0,11193669.0
5777990,11399613,2,c M Lees b V Singh,11193669.0,11399940.0
5777990,11399616,2,c M Lees b A Abid,11193647.0,11399940.0
5777990,11399618,2,c BN Cooper b A Abid,11193647.0,11193661.0
5777990,11399625,3,lbw  b PP Borren,11193724.0,
5777990,11399629,2,c M Lees b A Abid,11193647.0,11399940.0
5777990,11862290,1,no,,
5777990,-102,4,b R Bijloos,11399610.0,
5777990,11193566,2,c & b R Bijloos,11399610.0,11399610.0
5777990,11193579,1,no,,
5777990,11193647,2,c T Staal b H Overdijk,11399616.0,11399629.0
5777990,11193661,3,lbw  b H Overdijk,11399616.0,
5777990,11193669,2,c L Lagas b H Overdijk,11399616.0,11194179.0
5777990,11193724,2,c C Floyd b R Bijloos,11399610.0,11862290.0
5777990,11399931,1,no,,
5777990,11399934,2,c T Staal b H Overdijk,11399616.0,11399629.0
5777990,11399940,2,c  ?  b H Overdijk,11399616.0,11901541.0
5777990,11862138,6,ro,,
5777991,11111116,1,no,,
5777991,11111131,2,c A Jain b Sv Wingerden,11193340.0,11383378.0
5777991,11111136,6,ro,,
5777991,11190891,3,lbw  b B Hanif,11383376.0,
5777991,11190934,1,no,,
5777991,11393693,2,c  ?  b J Schoonheim,11383382.0,11901541.0
5777991,11394588,2,c  ?  b B Hanif,11383376.0,11901541.0
5777991,11394591,4,b A Jain,11383378.0,
5777991,11394592,4,b J Schoonheim,11383382.0,
5777991,11394599,4,b B Hanif,11383376.0,
5777991,-101,3,lbw  b D Arya,11394589.0,
5777991,11112667,2,c S Kothari b A Alangara Napoleon,11111116.0,11394599.0
5777991,11112670,3,lbw  b A Alangara Napoleon,11111116.0,
5777991,11193340,1,no,,
5777991,11383372,4,b D Arya,11394589.0,
5777991,11383375,2,c K Anandakrishna b A Zaidi,11394591.0,11393693.0
5777991,11383376,2,c J Mulready b M Vliet van,11111136.0,11111131.0
5777991,11383377,2,c & b S Kothari,11394599.0,11394599.0
5777991,11383378,2,c J Mulready b A Zaidi,11394591.0,11111131.0
5777991,11383380,2,c K Anandakrishna b A Zaidi,11394591.0,11393693.0
5777991,11383382,4,b A Zaidi,11394591.0,
5777992,11116111,1,no,,
5777992,11193361,3,lbw  b Rv Troost,11191715.0,
5777992,11193370,5,st R Verhagen b U Baker,11191600.0,11382053.0
5777992,11193383,4,b L Ingram,11191642.0,
5777992,11193415,2,c J Kroesen b GG Kroesen,11382048.0,11381929.0
5777992,11193420,2,c R Verhagen b Rv Troost,11191715.0,11382053.0
5777992,11193471,2,c Sv Troost b N Etman,11382040.0,11191716.0
5777992,11193534,4,b L Ingram,11191642.0,
5777992,11392356,1,no,,
5777992,11392368,4,b Rv Troost,11191715.0,
5777992,11191600,4,b B Leede de,11193420.0,
5777992,11191642,2,c S Mulder b A Dutt,11193370.0,11392358.0
5777992,11191714,4,b B Leede de,11193420.0,
5777992,11191715,2,c A Dutt b A Ahmad,11392368.0,11193370.0
5777992,11191716,3,lbw  b A Dutt,11193370.0,
5777992,11381929,3,lbw,11407027.0,
5777992,11382040,2,c S Mulder b A Dutt,11193370.0,11392358.0
5777992,11382044,4,b B Leede de,11193420.0,
5777992,11382047,4,b P Boissevain,11193361.0,
5777992,11382048,1,no,,
5777992,11382053,2,c P Boissevain b A Dutt,11193370.0,11193361.0
5777993,11192177,2,c P Srinivasan b T Ahmad,11111217.0,11403879.0
5777993,11192212,2,c M Hans b T Ahmad,11111217.0,11403872.0
5777993,11192213,1,no,,
5777993,11192223,3,lbw  b M Hans,11403872.0,
5777993,11394543,1,no,,
5777993,11394555,5,st S Ravichandran b F Hoseinbaks,11111188.0,11111199.0
5777993,11111188,4,b S Tariq,11192210.0,
5777993,11111199,2,c Z Khan b M Hussain,11192176.0,11394538.0
5777993,11111217,2,c M Hussain b S Zulfiqar,11394555.0,11192177.0
5777993,11149056,2,c Y Usman b S Zulfiqar,11394555.0,11192212.0
5777993,11191513,4,b S Tariq,11192210.0,
5777993,11191530,3,lbw  b S Tariq,11192210.0,
5777993,11191537,1,no,,
5777993,11403872,2,c A Nidamanuru b S Zulfiqar,11394555.0,11394543.0
5777993,11403873,2,c A Zulfiqar b S Zulfiqar,11394555.0,11192223.0
5777993,11403877,2,c A Zulfiqar b S Zulfiqar,11394555.0,11192223.0
5777993,11403879,4,b S Tariq,11192210.0,
5777994,11111539,2,c B Boddendijk b N Singh,11404052.0,11404047.0
5777994,11111548,3,lbw  b W Coster,11111292.0,
5777994,11111555,4,b A Ahmed,11194454.0,
5777994,11111556,3,lbw  b R Mason,11404050.0,
5777994,11111557,2,c S Vink b Jd Mey,11194440.0,11404054.0
5777994,11111561,2,c B Boddendijk b F Vink,11404044.0,11404047.0
5777994,11382384,1,no,,
5777994,11396783,1,no,,
5777994,11111292,2,c A Raza b M Bukhari,11396783.0,11111539.0
5777994,11111295,1,no,,
5777994,11194440,2,c L van Wyk b M Singh,11111557.0,11111555.0
5777994,11194454,2,c N Ibrahimkhil b J Snoep,11290496.0,11111559.0
5777994,11404044,2,c F Iqbal b M Singh,11111557.0,11111548.0
5777994,11404046,5,st A Raza b F Iqbal,11111548.0,11111539.0
5777994,11404047,2,c F Iqbal b J Snoep,11290496.0,11111548.0
5777994,11404050,2,c A Raza b M Bukhari,11396783.0,11111539.0
5777994,11404051,2,c U Saleem b M Singh,11111557.0,11111566.0
5777994,11404052,4,b N Ibrahimkhil,11111559.0,
5777994,11404054,2,c F Iqbal b M Singh,11111557.0,11111548.0
5777995,11111179,2,c R Verhagen b GG Kroesen,11382048.0,11382053.0
5777995,11111194,2,c L Ingram b LA Kroesen,11382047.0,11191642.0
5777995,11111199,2,c R Verhagen b T Heggelman,11382043.0,11382053.0
5777995,11111217,4,b U Baker,11191600.0,
5777995,11191510,1,no,,
5777995,11191513,4,b U Baker,11191600.0,
5777995,11191519,4,b LA Kroesen,11382047.0,
5777995,11191530,2,c R Verhagen b J Kroesen,11381929.0,11382053.0
5777995,11403872,2,c S Shankar b N Etman,11382040.0,11382052.0
5777995,11403873,1,no,,
5777995,11403877,2,c R Verhagen b GG Kroesen,11382048.0,11382053.0
5777995,11191642,1,no,,
5777995,11191715,5,st S Ravichandran b M Hans,11403872.0,11111199.0
5777995,11381929,1,no,,
5777995,11382040,4,b N Bhagavathy Perumal,11191510.0,
5777995,11382047,6,ro,,
5777995,11382053,3,lbw  b N Bhagavathy Perumal,11191510.0,
5777996,11193566,2,c A Durrani b B Hanif,11383376.0,11383372.0
5777996,11193579,1,no,,
5777996,11193647,4,b,11901541.0,
5777996,11193661,2,c,11901541.0,11193244.0
5777996,11193669,1,no,,
5777996,11399929,6,ro,,
5777996,11399932,2,c & b B Ruyters,11383381.0,11383381.0
5777996,11399933,2,c & b R Upadhyaya,11383386.0,11383386.0
5777996,11399939,3,lbw  b R Upadhyaya,11383386.0,
5777996,11399940,2,c Td Kok b R Upadhyaya,11383386.0,11193244.0
5777996,11862138,3,lbw,11901541.0,
5777996,-101,3,lbw  b L Hartsink,11193579.0,
5777996,11112670,3,lbw  b A Abid,11193647.0,
5777996,11193244,3,lbw  b D Dasgupta,11193566.0,
5777996,11193340,3,lbw  b A Raja,11399939.0,
5777996,11383372,2,c M Lees b V Singh,11193669.0,11399940.0
5777996,11383376,4,b D Dasgupta,11193566.0,
5777996,11383378,4,b L Hartsink,11193579.0,
5777996,11383380,1,no,,
5777996,11383381,2,c M Lees b A Raja,11399939.0,11399940.0
5777996,11383382,2,c L Hartsink b A Raja,11399939.0,11193579.0
5777996,11383386,3,lbw  b A Raja,11399939.0,
5777998,11194218,1,no,,
5777998,11399612,2,c T Visee b W Coster,11111292.0,11404046.0
5777998,11399618,2,c R Mason b A Ahmed,11194454.0,11404050.0
5777998,11399620,1,no,,
5777998,11399629,2,c N Singh b F Vink,11404044.0,11404052.0
5777998,11111292,3,lbw  b J Overdijk,11194215.0,
5777998,11111295,1,no,,
5777998,11194440,2,c T Staal b O Klaus,11399615.0,11399629.0
5777998,11194454,6,ro,,
5777998,11404044,3,lbw  b D Crowley,11399612.0,
5777998,11404046,2,c D Trijzelaar b R Bijloos,11399610.0,11399618.0
5777998,11404047,2,c T Staal b J Overdijk,11194215.0,11399629.0
5777998,11404050,2,c L Lagas b C Floyd,11862290.0,11194179.0
5777998,11404051,2,c L Lagas b R Bijloos,11399610.0,11194179.0
5777998,11404052,3,lbw  b D Crowley,11399612.0,
5777998,11404054,2,c D Trijzelaar b C Floyd,11862290.0,11399618.0
5777999,11111539,2,c  ?  b P Boissevain,11193361.0,11407027.0
5777999,11111552,3,lbw  b P Boissevain,11193361.0,
5777999,11111555,2,c R Pieterse b A Dutt,11193370.0,11193534.0
5777999,11111556,4,b A Ahmad,11392368.0,
5777999,11111557,3,lbw  b P Boissevain,11193361.0,
5777999,11111559,1,no,,
5777999,11111561,3,lbw  b P Boissevain,11193361.0,
5777999,11111566,1,no,,
5777999,11290496,3,lbw  b P Boissevain,11193361.0,
5777999,11396783,5,st Rvd Giessen b P Boissevain,11193361.0,11193380.0
5777999,11396784,4,b,11407027.0,
5777999,11193361,3,lbw  b M Singh,11111557.0,
5777999,11193370,3,lbw  b M Singh,11111557.0,
5777999,11193380,4,b I Hoornweg,11111552.0,
5777999,11193383,3,lbw  b I Hoornweg,11111552.0,
5777999,11193415,2,c P Balwantsingh b M Singh,11111557.0,11111561.0
5777999,11193420,2,c I Hoornweg b L van Wyk,11111555.0,11111552.0
5777999,11193534,4,b M Singh,11111557.0,
5777999,11392356,3,lbw  b I Hoornweg,11111552.0,
5777999,11392357,1,no,,
5777999,11392368,1,no,,
5778000,11194179,4,b M Hoornweg,11382384.0,
5778000,11194218,2,c A Raza b M Hoornweg,11382384.0,11111539.0
5778000,11391641,6,ro,,
5778000,11399610,1,no,,
5778000,11399612,2,c A Raza b J Snoep,11290496.0,11111539.0
5778000,11399615,2,c A Raza b L van Wyk,11111555.0,11111539.0
5778000,11399616,4,b J Snoep,11290496.0,
5778000,11399620,3,lbw  b M Singh,11111557.0,
5778000,11399625,2,c D Umar b M Singh,11111557.0,11111546.0
5778000,11399629,3,lbw  b L van Wyk,11111555.0,
5778000,11862290,2,c F Iqbal b M Singh,11111557.0,11111548.0
5778001,11191715,4,b S Geenevasen,11111295.0,
5778001,11191716,1,no,,
5778001,11382040,4,b Jd Mey,11194440.0,
5778001,11382044,1,no,,
5778001,11382047,5,st T Visee b F Vink,11404044.0,11404046.0
5778001,11382052,4,b F Vink,11404044.0,
5778001,11111292,3,lbw  b U Baker,11191600.0,
5778001,11111295,1,no,,
5778001,11194440,2,c L Ingram b U Baker,11191600.0,11191642.0
5778001,11194454,3,lbw  b L Ingram,11191642.0,
5778001,11404044,2,c Sv Troost b U Baker,11191600.0,11191716.0
5778001,11404046,2,c U Baker b N Etman,11382040.0,11191600.0
5778001,11404047,4,b T Heggelman,11382043.0,
5778001,11404048,2,c T Heggelman b Rv Troost,11191715.0,11382043.0
5778001,11404050,5,st Sv Troost b Rv Troost,11191715.0,11191716.0
5778001,11404052,4,b Rv Troost,11191715.0,
5778001,11404054,4,b T Heggelman,11382043.0,
5778002,11111131,2,c M Lees b Q Gunning,11399933.0,11399940.0
5778002,11111136,2,c L Hartsink b BN Cooper,11193661.0,11193579.0
5778002,11190891,2,c  ?  b L Hartsink,11193579.0,11901541.0
5778002,11190911,3,lbw  b L Turmaine,11399930.0,
5778002,11190934,2,c M Lees b BN Cooper,11193661.0,11399940.0
5778002,11393693,2,c BN Cooper b L Hartsink,11193579.0,11193661.0
5778002,11394588,4,b L Hartsink,11193579.0,
5778002,11394589,1,no,,
5778002,11394590,6,ro,,
5778002,11394592,2,c & b BN Cooper,11193661.0,11193661.0
5778002,11394599,2,c L Hartsink b M Andrew,11399934.0,11193579.0
5778002,-101,2,c C Knoll b M Vliet van,11111136.0,11190911.0
5778002,11193566,2,c S Potdar b C Knoll,11190911.0,11394592.0
5778002,11193647,2,c J Mulready b M Vliet van,11111136.0,11111131.0
5778002,11193661,3,lbw  b MA Raza,11190891.0,
5778002,11193669,2,c S Potdar b C Knoll,11190911.0,11394592.0
5778002,11399930,4,b C Knoll,11190911.0,
5778002,11399933,3,lbw  b D Arya,11394589.0,
5778002,11399934,2,c C McInerney b A Kumar,11394590.0,11394588.0
5778002,11399940,1,no,,
5778002,11862138,4,b C McInerney,11394588.0,
5778003,11112667,4,b V Tewarie,11149056.0,
5778003,11112670,4,b M Hans,11403872.0,
5778003,11193244,2,c AF Hoseinbaks b T Ahmad,11111217.0,11403873.0
5778003,11193251,4,b W Masood,11191530.0,
5778003,11193340,4,b W Masood,11191530.0,
5778003,11383372,2,c AF Hoseinbaks b V Tewarie,11149056.0,11403873.0
5778003,11383376,1,no,,
5778003,11383378,6,ro,,
5778003,11383379,5,st S Ravichandran b V Tewarie,11149056.0,11111199.0
5778003,11383380,2,c J Kumar b V Tewarie,11149056.0,11111194.0
5778003,11383382,4,b M Hans,11403872.0,
5778003,11111194,1,no,,
5778003,11111199,2,c Td Kok b B Hanif,11383376.0,11193244.0
5778003,11111217,3,lbw  b J Schoonheim,11383382.0,
5778003,11149056,2,c A Malik b B Hanif,11383376.0,11193251.0
5778003,11191513,2,c A Jain b R Malik,11112670.0,11383378.0
5778003,11191519,2,c Td Kok b A Malik,11193251.0,11193244.0
5778003,11191530,2,c A Jain b B Hanif,11383376.0,11383378.0
5778003,11191537,4,b H Shah,11112667.0,
5778003,11403872,2,c A Malik b R Malik,11112670.0,11193251.0
5778003,11403873,6,"ro (B Hanif,T Moorman)",11383379.0,11383376.0
5778003,11403877,2,c Td Kok b B Hanif,11383376.0,11193244.0
5778004,11193361,1,no,,
5778004,11193370,2,c A Zulfiqar b S Zulfiqar,11394555.0,11192223.0
5778004,11193383,2,c S Zulfiqar b S Zulfiqar,11192213.0,11394555.0
5778004,11193420,1,no,,
5778004,11193471,4,b A Nidamanuru,11394543.0,
5778004,11193534,2,c R Zulfiqar b Y Usman,11192212.0,11192222.0
5778004,11192176,2,c P Boissevain b A Ahmad,11392368.0,11193361.0
5778004,11192195,6,"ro (A Dutt,S Mulder)",11392358.0,11193370.0
5778004,11192210,1,no,,
5778004,11192212,2,c B Leede de b A Dutt,11193370.0,11193420.0
5778004,11192213,2,c T Grooth de b P Boissevain,11193361.0,11193383.0
5778004,11192222,2,c R Pieterse b P Boissevain,11193361.0,11193534.0
5778004,11192223,2,c  ?  b P Boissevain,11193361.0,11407027.0
5778004,11394537,2,c T Nota b A Ahmad,11392368.0,11116111.0
5778004,11394543,1,no,,
5778004,11394555,2,c,11407027.0,11116111.0
5778004,11403909,2,c B Leede de b S Mulder,11392358.0,11193420.0
5778005,11194179,2,c L Ingram b U Baker,11191600.0,11191642.0
5778005,11194215,1,no,,
5778005,11194218,3,lbw  b Rv Troost,11191715.0,
5778005,11391641,2,c L Ingram b U Baker,11191600.0,11191642.0
